,score,text,title
208,70.0,"Mitä tulee mieleen jos sanotaan, että Shanghain kaunis sumuinen kaupunki on Los Angeles muutaman kymmenen (jos sadankin) vuoden päästä? Aikas runollinen mielikuva. Sen ajatuksen elokuva 'Her' asettaa päähämme. Allekirjoittanut ei voi kun sanoa, että leffassa paljon näyttäytyvä Enkelten Kaupunkina toimiva Kiinan suurin kaupunki tuo sitä sokerista maustetta tähän soppaan. No okei, sokeria sopassa on aika typerä ajatusmaailma, mutta soppa tämäkin romanssi on esim. verrattaessa Brokeback Mountainiin; epätavallinen suhde, jota salataan syystä jos toisestakin vaikka haluaisikin varmasti julistaa rakkauttaan korkeimmalta kalliolta. Makeaa kuin sokeri on myös tämä Joaquin Phoenixin roolisuorituksista yksi parhaimmista.Tarina kertoo eroa läpikäyvästä Theodore Twomblysta, joka tekee työkseen kirjeitä ja vaikka mitä kortteja muiden puolesta sanellen mielensä ja sydämensä yhteistyöllä tunnustuksia, toivotuksia ja kaikkea siltä väliltä tietokoneelle, joka muodostaa hänen sanoistaan käsinkirjoitetun version. Theodore ei ole vieläkään päässyt yli entisestä suhteestaan ja avioeropaperien allekirjoittaminen on raskasta ja elämänsä vaikein asia suorittaa. Theodore on myös oiva esimerkki niistä mukavista kundeista, joita varjostaa ujous ja epäsosiaalisuus. Eräänä päivänä hän törmää mainokseen uudesta OS1-käyttöjärjestelmästä, joka on maailman ensimmäinen tekoälyllä toimiva käyttöjärjestelmä. Mieshän ostaa sen, asentaa kotonaan valiten naishahmon käyttöjärjestelmän ääneksi. Muodoton ääni esittäytyy Samanthaksi omasta takaa ja käyttöjärjestelmän äänenä toimii mitä ihanin Scarlett Johansson. Aluksi Theodoren ja Samanthan suhde on lämmin ja ystävällinen ja sujuva, mutta ajan myötä Theodore alkaa tuntea ensimmäistä kertaa eronsa jälkeen tunteita ja vieläpä epätavallista hahmoa kohtaan Samanthan itse oppiessa suurempaa inhimillisyyttä itsestään kuin itsekään luuli. Mutta kuten yleensä, hellyttävä romanttinen tunnelma muuttuu sydäntä riipaisevaksi draamaksi, mikä saa katsojan Brokeback Mountainin tyyliin tirauttamaan parit kyyneleet. Nämä kaksi elokuvaa ovat siinä mielessä samanlaisia, että molemmissa on aikansa tapaan epätavallinen romanssi ja loppua kohden katsoja on sekä suruissaan että onnessaan kahden osapuolen puolesta.Kiistämättä ja totuutta väistämättä, 'Her' on mitä parhaimpia romansseja sitten Brokeback Mountainin. Se luo runollisen kuvan siitä miten fyysinen mies sitoutuu äänen kanssa. Joaquin Phoenixin esittämä Theodore Twombly on useasti myös pärstä meihin päin peittämässä lähes koko ruudun, jonka vuoksi elokuvan kansitaide käy toteen, sen näyttäen saman henkilön katsoessa meihin meidän tietämättä ennen elokuvan katsomista mikä odottaa ja elokuvan jälkeen on se tieto päässä, että tämä elokuva kertoo tästä meitä tuijottavasta miehestä sekä muodottomasta äänestä, johon tutustumme aivan aluksi elokuvan tittelin muodossa, 'Her'.",'Her' on mitä parhaimpia romansseja sitten Brokeback Mountainin
209,80.0,"Juuri kun sitä ehtii tuomitsemaan belgialaisen mestarietsivän nykykunnon, saa tuta Rikoksen Kuningattaren harmaiden aivoitusten paremman puoliskon – jopa terävimmän osan. Hautajaisten jälkeen tunnelman voisi olettaa olevan jäätävän kylmän, mutta kumman kepeässä tunnelmassa Poirot palaa kehiin ja ratkaisee mysteerit tutulla varmuudella.Alussa tapahtumia piisaa: Richard Abernethien nukkuu pois, yksi perijöistä vihjaisee hautajaisten jälkeen kyseessä olevan mahdollisesti murha, ja sitten kierre onkin valmis. Myrkytysyritys, raaka murha, kadonneita papereita, väärennetty testamentti... Abernethien suvulla on paljon salaisuuksia. Onneksi Puaroo on oikea mies tilanteeseen kuin tilanteeseen.",Abernethien suvulla on paljon salaisuuksia. Onneksi Poirot on paikalla.
210,80.0,"Agatha Christien tarinoiden peruskuviot ovat niin englantilaisen hienoston ympärille sidottuja, että joskus tekee hyvää irrotella. Poirotin (ja Marplen) aiemmilla tv-leffakausilla irrottelua on koetettu hakea niin ontuvilla murhaajanvaihdoksilla kuin jo taakaksi käyneillä lesbo-/homohahmoilla. Seikkailuista tuoreimmassa lääkkeet muutokseen ovat paremmanlaatuiset: valitaan hyvä kirja pohjalle ja tehdään siitä hyvä oma tulkinta. Simppeliä, eikö totta?Ok, vaatii Appointment with Death vaatii ympärilleen Syyrian (tai siis Marokon, jossa leffa kuvattiin) eksotiikan ja ovelahkon murhan. Sadistinen valittajamuori pistetään hengiltä arkeologisilla kaivauksilla ja Poirot joutuu pohdintahommiin hiki hatussa. Ja tokihan ne harmaiden aivosolujen päätelmät osoittautuvat syyllisille kuumuuttakin painostavammaksi. Sarjan vierailijakaartikäytännön takia mukana murisee duo Tim Curry & John Hannah. Ja muriseepa yllättävän karismaattisesti.","Kun Poirot jahtaa murhaajaa hiki hatussa, on viihtyvyys taattu."
211,40.0,"ITV:n Poirot-versiointien sarja senkun porskuttaa eteenpäin vauhdilla – joskin harmaiden aivosolujen virittelypaikkana toimii tällä kertaa (suomalaisille jotenkin niin tutusti) matkalle hyytyvä juna.Liekö sitten talvinen tuiske, junaongelmat vaiko introon pikatahtiin sullottu traumaattinen kokemus syynä, mutta belgialaisetsivää tuntuu masentavan tällä kertaa oikein kunnolla. Suu mutrussa mennään ratkaisupiiriä kohden ja ohjaajalla on kai jokin pakkomielle kuvata Suchet'n kaljua päälakea ja dramaattista tuijotusta. Uskonnolliset teematkin putoilevat mukaan hieman kummastuttaen.Idän pikajunan arvoitus on kuitenkin 2000-luvun Poirot-näkemyksistä alkuperäiselle tarinalle ehkäpä kaikkein uskollisin, mikä herättää kysymyksen, etteikö kukaan muistanut kertoa ohjaajalle, että elokuvasta julkaistiin jo 70-luvulla kuulu ja arvostettu, niin ikään kirjalle uskollinen versio, ohjaajanaan Sidney Lumet ja tähtinään mm. Finney, Connery ja Bergman. Ehkäpä siis niitä viimeisillä leffatuotantokausilla reilusti mukaan ympättyjä nykyaikapäivityksiä olisi tällä kertaa voitu käyttää.",Kun Poirot'ta masentaa.
212,60.0,"Uudet Poirot-filmatisoinnit kera David Suchet'n ovat kääntymässä loppusuoralleen: jo 1980-luvun lopulla alkaneesta pitkästä tv-elokuvien sarjasta ei enää montaa tarinaa puutu. Oli jo aikakin saada framille myös Christien klassikkoteos Idän Pikajunan Arvoitus, jota ainakin itse odotin suurella mielenkiinnolla.Useimmat etenkin 2000-luvulla kuvatut, pidemmät Poirot-elokuvat ovat olleet visuaalisesti varsin komeaa katsottavaa rehevine brittimaisemineen. Tällä kertaa visuaalisuus sukeltaa minimalismiin kuin Idän Pikajuna balkanilaiseen lumivuoreen, joten katsojankin huomio kiinnittyy entistäkin tarkemmin itse tarinaan. Juna heiluu, keskitalven kylmä puskee ytimiin ja koko kulkupelin miljöötä leimaa korean ulkokuoren alla piilevä syvä ahdistuneisuus, joka ei jätä myöskään mestarisalapoliisia rauhaan.Itse alkuperäisteoshan on tunnustettu ja laajalti luettu klassikko, ja tästä tehtiin jo 1970-luvulla yleisesti kiitelty filmatisointi. Niinpä en suoranaisesti yllättänyt, kun tähän 2010-luvun versioon onkin haettu hieman erilaista lähestymiskulmaa, jossa otetaan niin uskonnollisia kuin moraalisiakin pohdintoja.Onko kirjoitettu laki aina oikeassa vai onko se tärkein laeista sittenkin jokaisen sisimmässä? Katuva voidaan armahtaa, mutta onko jotakin mitä ei voida koskaan antaa anteeksi? Antaako lopullisen tuomion käräjätuomari, kanssaihmiset vaiko itse kaikkivaltias?TV-elokuvassa tuntuu paikoin pikaisen läpijuoksun makua, mutta ote paranee hieman loppua kohden. Verrattuna moniin muihin Suchet-Poiroteihin Idän Pikajunan Arvoitus on ainakin erilainen. Kalsean ahdistuksen elokuva ei kohoa sarjan parhaimpien joukkoon, mutta saa kuitenkin kiitokseni siitä, että se jätti pohdittavaa ja puhuttavaa talviseen sunnuntai-iltaan.",Kalseutta kiskoilla.
213,70.0,"Joulunpyhien iloksi näytetyissä uusimmissa Poirot-filmatisoinneissa nähtiin sekä pistämätöntä perinnettä että outoa syrjähyppelyä lumipenkkaan. Idän Pikajunasta erikseen, mutta kyllähän Kellot tikittivät hyvin klassisesti, eikä se Poirot-ympyröissä ole lainkaan huono asia. Me haluamme nähdä 30-luvun epookkia, me haluamme nähdä neuroottisen ja hienostelevan Poirotin, me haluamme nähdä sekä murhan että ratkaisun perinteisen kaavan mukaan. Tätä kaikkea, sekä vieläpä lähestyvän maailmansodan viileitä tuulia brittiläisessä rannikkokaupungissa tarjoaa vuonna 2009 valmistunut Kellot.Sukkela silmänisku aiempaan saadaan, kun mysteerin aluksi luutnantti Race (Tom Burke) ottaa yhteyttä belgisalapoliisiin isänsä (eversti Race, Kuolema Niilillä) suosituksesta. Ja kyllähän yhteydenotolle aihetta onkin: ensin sotasuunnitelmat katoavat merivoimien bunkkerista vakoojien taskuun ja sitten sokeutuneen naisen kotoa löytyy kuolleena tunnistamaton mies kellojen keskeltä. Liiaksi tapahtumia pikkukaupungissa kanaalin rannalla vain samanaikaiseksi sattumaksi ja soppa on valmis - kuin pedattu Poirotille!Klassisen epäilyttäviä hahmoja löydetään oitis naapurustosta, mutta vahvin varjo lankeaa surusilmäisen sihteerikön Sheila Webbin (Jaime Winstone) päälle; siinä sivussa ja rinnallakin nuori luutnantti käy läpi omaa jaakobinpainiaan morsiamensa menettäneenä – välillä epäillen, välillä empien. Tunnistamatonta miestä ei sure kukaan ja amiraalikin on lähinnä  käärmeissään linnoitusasiakirjojen katoamisesta kansallissosialistien kynsiin. Surua ja sielua elokuvaan tuovatkin omien hahmotaustojensa kautta oivat Burke ja Winstone, jotka yhdessä Poirotin kanssa muodostavat elokuvan ydinkolmikon.David Suchet’n tulkitsema salapoliisi on taattua ja tuttua laatua – sanokaa mitä sanotte, mutta huumorin pilkahdus sopivissa määrin on istunut Poiroteihin loistavasti eikä nytkään tarvitse tältä osin pettyä. Poirot tuntuu usein tarvitsevan peilikuvan, joka on vetämässä mutkia suoriksi sekä aliarvioimassa aivosoluja, ja tällä kertaa osan saa paikallinen, paikallisesta oluesta kovasti pitävä poliisimies.Oman kiehtovan tunnelmansa tuo lähestyvä suursodan uhka sekä toisaalta muistelot aiemmasta kahinasta: nyt taidetaan olla jo vuodessa 1939. Mutta vielä ennen suurempia selkkauksia ehditään käydä viivytystaistelu Poirotin sekä väärintekijöiden välillä. Motiivit ovat tämän konfliktin taustalla toisaalta yleisiä ja yleviä, toisaalta hyvinkin yksityisiä – jaloja tai ahneita, kuitenkin rikollisia. Kaatuneitakin tulee mutta rauha saadaan lopulta solmittua. ",Kenelle Kellot soivat.
214,70.0,"Kyllähän brittiläisen hienoston tyttökoulu vähemmästäkin menee sekaisin kuin että paikalle tupsahtaa samanaikaisesti mestarietsivä Poirot, kaukaisen maan prinsessa ja murhatapaus. Kissa kyyhkyslakassa etenee kera kyseisten tarinaeväiden ja potkaisee belgialaisen salapoliisin 11. leffakauden todella liikkeelle.Tavanomaisten teekutsujensa sijasta Hercule päätyy siis teinityttöjen ja torailevan naisopettajalauman keskelle. Onpa joukossa se tyttöjen päitä pyörityksiin pistävä puutarhurimiekkonen Adam ja maailman sadistisin liikunnanmaikka.Liekö sitten aavistuksen verran vaihtelevan miljöön syytä, mutta tällä kertaa leffa nostaa tunnelmaansa koko keston ajan. Edes pikkunokkelat neitietsivät tai harvinaisen harmaaksi hemmoksi osoittautuva paikallinen poliisi eivät vesitä rikosjahtia, johon tuntuu sekoittuvan myös agenttimystiikkaa ja lajityypillisesti outoon räiskintään oikeuttavaa vallankumoustaistelua.","Kuten arvata saattaa, pahimmatkaan juonittelijat eivät paina vaa’assa yhtä paljon kuin pyylevän belgialaisen harmaat aivosolut."
215,80.0,"Dear Nick, kuulin juuri, että sait vajaa vuosi sitten valmiiksi ensimmäisen Poirot-adaptaatiosi – Kohtalokkaan viikonlopun. Olen lukenut Agatha Christien kyseisen mestariteoksen monesti, ja pitänyt siitä joka kerralla yhä enemmän. Silti yllätyin hieman tuoreen tv-leffaversion kohdalla. Ensimmäinen syy oli elokuvan huumoripitoisuus. Christien haudanvakavaa tekstiähän höystettiin ennen vain kevyillä loppuvitseillä, sittemmin myös muilla kepeillä huumoripaloilla. Te olette kuitenkin onnistunut tekemään tällä hetkellä tuoreimman Poirot-filmatisoinnin alusta suorastaan huumoripläjäyksen. Poirot ei pelkästään nyrpistele nenäänsä maaseutumiljöön katkuille vaan myös epäiltyjen, varsinkin rouva Angkatellin, suuhun on kirjoitettu puolikuivia vitsejä. 2000-luvun yleisön harmaat aivosolut tarvinnevat keveyttä murhan rinnalle?Aluksi inhosin ratkaisuanne hypätä hehe-vitseistä melankoliseen ja tukalaan murhatapaukseen. Olin jopa tyrmätä käsikirjoituksenne, jonka siis on ohjannut ohjaajaveteraani Simon Langston. Kun lisäksi muutama hahmo sisälsi annoksen tahatonta pökkelyyttä, olin jo pettynyt. Esimerkiksi kävivät niin kuivaakin kuivempi palvelija Gudgeon kuin jo mainittu rouva Angatell. Että kehtasittekin tehdä tämän yhdelle Agathan klassikoista!Sitten jäin koukkuun. Kyllä. Vaikka muutama kohtaus oli täynnä aikansa elänyttä pohdintaa ja Poirotin ”hevospääoivallus” meni jo korkeamman psykologian puolelle, niin rauhalliseksi käynyt kerronta vei katsojan. Musiikissa on Poirot-teemaa sopivasti sovellettuna, ja koko visuaalinen ulkoasu hehkuu menneiden brittiläisten hienostosukupolvien glamouria. Tosin pieni häivähdys harmaata kuvan sävyihin olisi lisännyt tunnetta entisestään.No, nythän kehuin edellisessä kappaleessa ihan muita kuin Teitä. Se ei suinkaan ollut tarkoitus, vaikka muut tahotkin kiitoksensa ansaitsevat. Muunnos on nimittäin onnistunut. Lopussa on juuri sitä dramatiikkaa, jota jokainen vannoutunut Poirot-fani kaipaa. Myös rakkauden tuoma tuska heijastuu ruudulta kiitettävästi.Juonessahan naistenkaataja saa rintaansa luodin ja oma hyssykkä vaimo näyttää turhankin selkeältä syylliseltä. Itse tiesin koko ajan ratkaisun, mutta se ei nyt painanut vaa’assa tippaakaan. Sanomattakin on selvää, että pääkunnia menee Agatha-vainaalle, mutta liian usein suuren yleisön huomio kohdistuu elokuvan tähtiin ja ohjaajaan. Joten onneksi olkoon ”nimimerkki peura” (kylläpä Teillä on hauska nimi muuten), en panisi pahakseni, vaikka toimisitte enemmänkin Christien sanansälän parissa. Kevennyksiä voisitte käyttää hienovaraisemmin, ne ovat vain sivutuote juonen kuljetuksessa. Neljä pojoa työllesi ja 40-luvun henkeä tavoittelevalle leffalle. Olkaatte hyvät!","Lopussa on juuri sitä dramatiikkaa, jota jokainen vannoutunut Poirot-fani kaipaa. "
216,70.0,"Vakavassakin ilmapiirissä, kuten esimerkiksi murhatapausten keskellä, on syytä pysähtyä joskus naurahtamaan. Jos ei muuta niin vaikka vanhan sankarimme hassulle puhetavalle tai vielä hassummalle nimelle. Erkyl Puaroo, hih.Kolmas tyttö, alkujaan 60-luvulle sijoittunut ja Christien myöhäisempään tuotantoon perustunut tekele, on siirtynyt ITV:n Poirot-adaptaatiosarjassa 30-luvulle ja suoraan jatkoksi aiemmille seikkailuille. Tuoreen kauden alun tarinalojaliteetista on siis otettu isoja vapauksia, mutta meno on tuttua ja turvallista – niin hyvässä kuin pahassa. Jo mainittu nimisanailu tyyliin Herra Purro toimii keventimenä hyvin, kiitos Suchet’n roolisuorituksen vahvuuden ja ilmeikkyyden. Muutenkin juonimuunnokset ovat tällä kertaa harvinaisen osuvia.Murhatapaus sijoittuu kolmen nuoren tytön asunnon läheisyyteen Niin sihteeri Claudia Reece-Holland, uhkea taitelijasielu Frances Cary kuin myös henkisesti epätasapainoinen kolmas tyttö eli Norma Restarick vaikuttavat kovin epäilyttäviltä, kun Lavinia Seagram löydetään ”itsemurhan tehneenä” vuoteestaan. Norman hinku murhatunnustuksiin lisää Poirot’n harmaiden aivosolujen toimintanopeutta kummasti.","Poirot ratkaisee murhan, vaikka hänen nimeään pilkattaisiin."
217,50.0,"Tuoreimpien Poirot-filmatisointien taso näyttää pudonneen totutusta. Näin voi sanoa ainakin Sinisen junan ja ""pöydällä lojuvien Bridge-korttien"" perusteella.Kortit pöydällä liukuu melkeinpä Christie-parodian puolelle. Kärjistettynähän Poirot-filmit tarjoavat aina saman parin kolmen murhan (+ epäonnistuneet yritykset) paketin, klassisen hyötynäkökulman pyörittelyn, belgialaisherrasmiehen päättelytyön, läjän perijättäriä, staroja ja hunsvotteja sekä tietenkin yliannostuksen brittiläistä vuosien takaista porvariutta. Niinpä on erittäin paha asia, ettei Kortit pyödällä juurikaan sekoittele aineksiaan (käsikirjoittajana muuten on aiemmin mukavasti onnistunut Nick Dear ja ohjaamassa Jurassic Park -Sarahin kaimanainen). Kortit vain lyödään pöytään ja sitten katsotaan kenen pokka pitää. Tekijöiden itsensä pokerifeissi ei ainakaan toimi.Jotain sentään on tehty. Allekirjoittanut muistaa lukeneensa kirjana teoksen (toisaalta kuten edellinen kappale osoittaa jotkut Christien tusinatarinat on helppo myös unhoittaa ja Kymmenen pientä neekeripoikaa – klassikot ovat lopulta melko vähissä), eikä siinä taidettu sotkea oikein roppakaupalla homosuhteita värittämään Bridge-illan aikana tapahtuneen murhan ratkaisunavainten löytymistä. Myös uhriksi päätyvän syyrialaisherran hahmon dramatisointi ontuu pahemman kerran.Kortit pöydällä on kovin väljähtänyt Poirot-leffa, edes Suchet ei onnistu nostamaan vahattuja viiksiään yli tulvivan tylsyyden yläpuolelle vaan pulputtelee pohjassa. Vierailijoista Alex Jennings (tri Roberts) paikkaa sen mitä Zoë Wanamakerin höpsö kirjailijatätihahmo valuttaa tarinasta huumorinkaivoon. ","Tuoretta Poirot-leffaa epäonnistuneilla ja ajanmukaisilla dramatisoinneilla, silvuplee."
218,80.0,"Hercule Poirot on tällä kertaa matkustanut lomalle Egyptiin, tarkemmin sanottuna Niilin joen lähettyville. Täällä etsivää odottaa yksinäinen Jacqueline De Bellefort, jonka aviomies Simon Doyle on karannut hänen luotaan tämän parhaan ystävän Linnettin kanssa naimisiin. Jacqueline on tullut pakkomielteiseksi pariskunnasta, joka hänet on pahoin henkisesti kohdellut. Eräänä iltana kyseinen neiti kuitenkin humalapäissään Niilin laivalla käsiaseellaan ampuu Simon Doylea polveen. Heti piakkoin tämän jälkeen Linnett Doyle löydetään ammuttuna omasta hytistään ja todetaan kuolleeksi. Eikä aikaakaan kun on laiva täynnä matkustajia, joista kehenkään ei voi luottaa ja monsieur Poirot lähtee selvittämään asiaa englantilaisen ylikomisario Racen kanssa.Kuten olen joskus aiemmin todennut, Poirot-sarjan osat eivät koskaan ole olleet huonoja. Toki heikompiakin tapauksia löytyy, mutta ne eivät koskaan ole sellaisiksi osoittautuneet, vaan ovat omalla tavallaan onnistuneet viihdyttämään.David Suchet näyttelee jälleen loistavasti vakiohahmo Poirot'a ja luvassa on jälleen iso annos ilkikurisen hauskoja ilmeitä, eivätkä muutkaan näyttelijät erityisen silmäänpistävän huonoja ole. Agatha Christien luoma kirjaan perustuva käsikirjoitus on toimiva, vaikka omaakin hieman vivahteita Idän pikajuna-kirjaan. Tuntematon ohjaaja Andy Wilsonkin saa juonen näyttämään hyvältä ja yllättävä loppuratkaisu on myös luvassa.Leffan kuvauksethan käytiin Egyptin maassa, mutta pyramidivaltiota ei ehditä kovinkaan kauaa ihastella kun suurimmat osat tapahtumista käydään itse jahdissa. Pienellä budjetilla väsätty raina omaa kuitenkin uskottavat lavasteet, jotka saavat vaikuttamaan että todella elettäisiin 1930- 40-luvuilla. Rainasta on 70-luvun loppupuolella valmistettu versio, jota en valitettavasti ole nähnyt. Kyseisessä leffassa ei kuitenkaan nähty David Suchetia, mutta oli luultavasti melko suosittu kun 2000-luvulla vielä laitettiin re-maket pystyyn.Kyllähän Poirot-leffoista tykkäävät tätä sopivat ihastella. Hyvä teos muutenkin mahtavassa elokuvasarjassa.","Eikä aikaakaan kun on laiva täynnä matkustajia, joista kehenkään ei voi luottaa."
